21.0 1.0 11.0 -180.0
21.0 1.0 11.0 -170.0
21.0 1.0 11.0 -160.0
21.0 1.0 11.0 -150.0
21.0 1.0 11.0 -140.0
21.0 1.0 11.0 -130.0
21.0 1.0 11.0 -120.0
21.0 1.0 11.0 -110.0
21.0 1.0 11.0 -100.0
21.0 1.0 11.0 -90.0
21.0 1.0 11.0 -80.0
21.0 1.0 11.0 -70.0
21.0 1.0 11.0 -60.0
21.0 1.0 11.0 -50.0
21.0 1.0 11.0 -40.0
21.0 1.0 11.0 -30.0
21.0 1.0 11.0 -20.0
21.0 1.0 11.0 -10.0
21.0 1.0 11.0 0.0
21.0 1.0 11.0 10.0
21.0 1.0 11.0 20.0
21.0 1.0 11.0 30.0
21.0 1.0 11.0 40.0
21.0 1.0 11.0 50.0
21.0 1.0 11.0 60.0
21.0 1.0 11.0 70.0
21.0 1.0 11.0 80.0
21.0 1.0 11.0 90.0
21.0 1.0 11.0 100.0
21.0 1.0 11.0 110.0
21.0 1.0 11.0 120.0
21.0 1.0 11.0 130.0
21.0 1.0 11.0 140.0
21.0 1.0 11.0 150.0
21.0 1.0 11.0 160.0
21.0 1.0 11.0 170.0
21.0 1.0 11.0 180.0
31.0 1.0 11.0 -180.0
31.0 1.0 11.0 -170.0
31.0 1.0 11.0 -160.0
31.0 1.0 11.0 -150.0
31.0 1.0 11.0 -140.0
31.0 1.0 11.0 -130.0
31.0 1.0 11.0 -120.0
31.0 1.0 11.0 -110.0
31.0 1.0 11.0 -100.0
31.0 1.0 11.0 -90.0
31.0 1.0 11.0 -80.0
31.0 1.0 11.0 -70.0
31.0 1.0 11.0 -60.0
31.0 1.0 11.0 -50.0
31.0 1.0 11.0 -40.0
31.0 1.0 11.0 -30.0
31.0 1.0 11.0 -20.0
31.0 1.0 11.0 -10.0
31.0 1.0 11.0 0.0
31.0 1.0 11.0 10.0
31.0 1.0 11.0 20.0
31.0 1.0 11.0 30.0
31.0 1.0 11.0 40.0
31.0 1.0 11.0 50.0
31.0 1.0 11.0 60.0
31.0 1.0 11.0 70.0
31.0 1.0 11.0 80.0
31.0 1.0 11.0 90.0
31.0 1.0 11.0 100.0
31.0 1.0 11.0 110.0
31.0 1.0 11.0 120.0
31.0 1.0 11.0 130.0
31.0 1.0 11.0 140.0
31.0 1.0 11.0 150.0
31.0 1.0 11.0 160.0
31.0 1.0 11.0 170.0
31.0 1.0 11.0 180.0
31.0 1.0 21.0 -180.0
31.0 1.0 21.0 -170.0
31.0 1.0 21.0 -160.0
